label	text_a
3	星奏奏了啊
5	随时随地
3	ryan
5	始料未及
4	老干爹
5	触不及防
3	抠脚老头
3	这是羽生诶
0	动画区史上醉
3	穷不穷分
2	焯塔克
5	不中用
2	bb等于宝贝
1	战队超人诶
4	棒打鲜橙是神
3	英美战争
1	这个大绝了
5	子子孙孙
1	已摆烂
3	小镇生活嗝
5	灵魂配音
4	好丑啊这鱼
2	ls呗
5	弹幕呢
0	旅途愉快
4	能包邮不
4	不好刷
1	比耶干
5	笑出猪叫
1	啊啊啊leo
0	驯龙高
1	可爱的厂长
4	一斤99
5	机灵鬼
5	886
1	壮烈成仁
4	bgm好可爱
1	天动猫像
3	百分百含猫量
3	何美男好帅啊
4	洗洗指头
1	我护体
1	会牙酸
5	整一下
1	合成添加剂
4	牛皮能吃
4	信不信我削你
4	我左耳聋了吗
3	真暖男
1	是宵宫老婆
3	头没转啊
2	现在就去接单
5	咖啡店
0	真的太离谱了
3	执着于树
1	苹果能玩吗
1	库存这么多
1	充Q币吗你
1	没蟋蟀空耳
4	香菜新地呢
1	我来阴间滤镜
1	底裤被看穿
1	帮上忙
4	放开我男朋友
4	samosa
3	回收站
1	一血区
3	可以出去了
5	我也想吃
3	科幻片儿
4	HIV蟹
2	捞不捞啊
2	39度
1	爷青回第一
2	确实薄纱苹果
0	开怀大孝
1	猫慕了qwq
3	这才叫父亲
4	感觉太齁了
1	抽抽抽奖
1	岩浆剑双手剑
2	乌龙绞柱
4	男人间的战斗
4	刚的蛮腰
3	跨屏聊天
3	古代都这样
1	396W
0	双下巴啊
3	狗是好狗就是
1	保护我方王哥
4	好一个将就
1	霸烈我的超人
1	美工太委屈了
4	自动识别
3	咱山大双
1	唉哟今天的诶
4	这个最好吃
2	蔚狂喜
3	鱿鱼太干净了
3	未来日记
0	黑社会奥特曼
4	嘴油肿
0	尤弥尔
1	我龙珠不服
3	内部文件
0	谢谢你哈老板
1	10W离谱
0	ByeBye
4	空气炸锅圣经
0	通灵术
3	它有法令纹
5	ptsd
4	可以用叉子
1	啊慢速看见了
4	啥味说词啊
4	那你吃猴面鱼
0	96人
5	你给路打油
4	好实在
0	开枪乱叫的屑
3	确实是真的
0	东方神起
1	痛灌天灵
3	这里巧妙
1	生化林正英
1	沙滩排球
1	乖巧阿豆
1	现实模拟器
1	12阶大哥
2	这电量
0	76人
4	好像荔枝
1	我是科学家
3	这是专业选手
2	还是爱疯吧
1	太鼓达人
4	这一顿能吃了
1	edgesurf
0	黑客帝国既视
0	令人哽咽
0	threebody
3	看吐了
3	别放原片啊
3	增值潜力巨大
4	娄艺潇你好
0	背太涩
4	农产品
0	我的三体
5	衣服好看
3	压弯吧
1	音效不对啊喂
3	大门在哪
4	糊中剑
4	自来熟
3	看的心疼
4	抹了抹屏幕
4	莫吉托
0	XXintheXX
4	塔姆黄金版
4	海鲜越生约鲜
4	两广还是会吃
5	好难过啊
4	哇好有食欲
1	乌诺牌唉
2	还原上膛方式
3	九手奥拓
4	李赫宰
2	经典永相传
1	有我吗
1	加害者登场
5	笑一笑
2	营销号大乐园
4	这个也能吃
3	好的刀客塔
4	超梅东
2	建筑群
4	蹭蹭喜气
1	鸽王帅
4	儋州的
4	轻轨干净
4	看成米饭
4	嘌呤含量爆炸
4	陕西欢迎
3	岭南风格的
3	不是很酸啦
4	这饼不好吃
3	卧槽大黄狗
3	从不白给
4	先逛冷冻区
4	喷射战士预定
4	有个男的
1	被秀了
3	破罗门
3	沙发都是坏的
1	要5约
4	朋友叫饯行
1	思路乱了
3	确实会哈哈哈
5	三十万
4	开饵料没毛病
0	yooo
2	有bear来
4	会会贵
3	真的受教了
1	吃草挤奶
1	盲猜打伊甸
4	我出10
1	缓而耗
4	家庭氛围真好
4	这是你这么瘦
4	要血皮
4	白嫖更爽
4	試試加腐乳醬
1	诶宝贝
4	右转黑猫厨房
4	墨西哥老头乐
4	螺卧沙
4	播放量一啊啊
2	这个安静
0	说得很真实啊
2	Cfa
1	售货机
0	新手保护期
4	汤水蛋花汤
4	维林说脏话
3	能不能跑起来
2	这鼓点
1	张三的素林
0	全体白给了
4	泡椒肠
1	打不透
4	炉果哈哈哈
0	谁指使你的
2	超级大手机
1	释罗三
3	保安不来吗
2	普通用户
3	我大武汉呢
1	VFD
1	拉低概率
4	徒弟烫着了
3	离谱这么多人
4	情螺节
0	BGM太然了
4	不想变态
4	宋摸鱼
3	霍格沃兹城堡
2	发科真
1	玛德手
3	是真的哈哈哈
4	这感觉不错
3	巜山本
4	中看不中用啊
3	黄赌毒及答
4	玛缇娜太好了
1	傲娇小马
0	解放全人类
4	死因罢烂
4	谁点的主食
1	ByOrderOfTheBathingGangs
3	舍友没意见
4	肉桂玛莎拉
1	英文字幕瞩目
4	外面雪好大
3	狂吞口水
2	门门通
3	我就是团委
1	这期质量好高
1	四舅舅
4	做蛋挞不放糖
3	立体声好评
0	早就三连了
0	眼神神还原
4	我最爱插条
1	小区10
4	玉米浓汤
4	止咳糖浆兑水
4	死因活不了
5	仔细听
4	花痴这么多
3	不你不会
1	磨皮开大了
3	有电线杆
2	6k的垃圾
4	懂了4s欠薪
3	多录点
1	好丝滑我去
4	这不就是蒸饭
1	布良梓
1	八八重八
3	帀比赞多系列
1	rookiie
2	盲猜审查元素
2	安卓没啥用啊
1	三十二日
2	笑死个人
4	给他乐的
1	海皇可爱
4	逊墩墩
2	小狼诶
3	剪开叉
0	像纸巾盒
0	修不掉
4	我也喜欢豆包
4	饿死我
4	有亿点
1	出巨蛇之牙
4	1点半了
2	directory
5	感染者
2	假电池
3	馋了馋了馋了
0	父亲的肯定
1	召唤神龙
4	五千多弹幕呢
3	我也不理解
4	加糖提鲜吧
4	小哥的鸽兄
0	白嫖无国界
3	老板很真实
4	宰鸡刀
1	李幺姐
4	天然毛毯
1	草我爱上他了
4	已经极其棒了
1	36W
1	能扫描到吗
1	sdm好
4	灵魂美军口水
4	死因无公德心
1	少管所
3	歙鬱齦
5	理所应当
4	果然泛滥
1	一小时热乎的
2	红魔7
1	道子啊
4	祖传对焦
4	是真龙
4	可人儿
1	死因玩我是吧
1	黑猫玩家报道
3	丁克森
3	小狗帅帅帅
1	我们是冠军
4	多来一点狗粮
2	31我生日
4	复兴了祥少爷
4	发财妹妹
3	漏老板说高了
5	大小便
4	好狂野
0	同一个人
4	这不湘雅吗
4	好想去这旅游
4	15153bingo
2	烧水呢这温度
0	品红是吧
1	英文字幕笑死
3	锦州口音
5	活不下去
4	大伟投食记
1	bgmhope
1	哇是的
2	这广告太长了
5	923
4	母爱的味道
3	中西好吃
3	又赢了
4	手势专业
4	noob
1	注意这个终结
4	我没吃饭
1	王哥好
4	白馒头
0	火了踢我
0	手枪局
4	山根高了好多
1	我们叫他龙手
4	表演系
4	老板心痛
4	晃进来
0	墨守成规
1	丽锦集
4	擦擦X抹匀
1	中式霸凌
3	好作无人
1	斗地主呢搁这
3	哈哈哈真实
4	网友说得对
0	给我看乐了
4	听话的喷子
1	啊大幻啊
4	太有缘了吧
4	这盘子咋洗啊
3	被贬下乡庸
4	死因睡相太差
3	蛮好看的欸
0	王刚师傅
1	编不动了是吧
2	这个懂得都懂
4	大华锣
4	麻辣王子
1	Shy
4	非常的清新
3	同款手办柜
4	三香果
1	人微言轻
1	太猛了吧
1	将军请走小道
1	世界需要你们
1	蝙蝠侠别我
4	在政治
1	这里有人
4	你就不该来
3	物理法杖
2	transferlearning
1	怎么没声音啊
3	孕在身
3	凤凰图腾
2	自动更新
1	太好了是哥哥
3	沈腾来
2	米猴发言
1	无e烦
1	神厨小神里
0	yinpa
4	服了这么少
5	艺术性
1	两千人观看
1	小尘螨
3	当你凝视深渊
4	粘牙肉
4	这个超级好吃
3	化学抛光
4	商家经典亏损
1	护体弹幕
0	川崎小火神啊
4	两个16
3	谢谢自鲨了
4	一百真不贵
1	不要刷人数
4	男友的菊花
4	爱了大粥
0	精罗狂喜
4	上次给过了
3	真有才
0	我还没上车
2	罗仙干
3	无差别攻击
5	吊起来
1	下无中
2	彭林稳帧技术
4	鸭嘴鱼
3	野猪儿
1	搬东西
1	随时可以起飞
1	gta3
5	已举报
3	逆天同学
3	该换刷头了
4	求地址
1	oliuget
1	凌晨330
3	得调休
1	有的人活着
1	当时很火
3	本期懒
1	六七次
3	严于律己
3	同济之光
5	你最可爱
1	开不掉
4	八爪鱼的哭泣
5	DVD
1	那不得吃了
2	老婆生成器
2	高能物理
1	画的真好看啊
2	不稳定拖影
1	哈哈哈琳
5	rpg
4	胭脂盏
4	非韩国蛏王
1	小乖最可爱
4	一根管吸四瓶
3	百亿特效
4	儿子呢儿子呢
1	签证消失术
3	我女儿喜欢那
0	doyoulike
1	贝蒂小熊
1	又美又霸气
4	哎呦好甜
1	是库存唉
4	是嘴到期了吗
3	魔魔法
4	密恐了
3	绝好爸爸
4	这是中毒了
5	开摆了
4	商業互吹
4	还不如我吃了
3	讲的很好钱呢
3	比中国男足强
3	零售价
0	就是本人
5	挺好的
1	这算抄袭嘛
3	前面的刑个屁
3	谁都不敢接近
1	Stifled
1	我会跳好吗
5	Jay
3	飞哥本人出镜
3	卧槽强袭自由
2	我要封面
1	还有九条舒服
1	必不可免
4	天哪哪舍得吃
3	两个纱雕
1	打马过
0	好家伙玩梗
1	微卡到
3	大佐狂喜
1	男主去
1	初音未来
5	牛逼牛逼
0	准哥yyds
3	鸭子豪横走
1	小傲想来一张
3	说这话就可笑
2	老八带
4	走蹭饭去
1	累了哎
2	那不能传
2	uc啊
4	好吃也超辣
4	淀粉肠好吃
0	少了黑线
3	怎么不计时
3	吉诃德
3	给我留一点
0	憨八龟
3	卷死他
3	活的真累
3	谦大爷
1	xpx
3	诺基亚好真实
4	防及不猝
1	太懂了太懂了
4	转换成
2	vivos1
1	shotintheDark
3	15W了
1	天际线
5	最后一期
1	敌吾断
4	能带上牧牧吗
2	软件不适配
2	吴恩达是很牛
1	解锁新声音
1	别一命
1	心海更圆了
1	这源算
3	又是洞洞板
3	cuecuecue
3	那是纹身吗
3	内在美超好看
3	想念基祯哥
4	太少了吧
4	老马真的好赞
3	抠脚祖师爷
3	不是才浅本人
4	好饿呜呜呜
0	雷犂热刀
1	不是假发是桂
3	位置不太好
1	小爱怕
1	不识色
5	螺蛳粉
4	素了点
2	gh5m2
0	讲茶大堂
1	嘻嘻哈哈呢
4	投币换微笑
1	刻晴配
1	1927
0	有这么久
0	我们的光迪迦
0	副填词打卡
4	成本太高了吧
1	蓝猫是吧
4	没加盐
3	好大好吃
3	拥有同款笔
0	军事设施
4	0不吃
1	刀客塔
0	藏狐找
1	这恐怖的时长
1	幻姐姐好媚
3	pingpingpingping
1	腐癌退散
1	人哇潮
0	真就左右合
5	旧事重提
3	很像尼根
1	俏高音x2
3	质感好好
0	四口之家不是
5	选择性
4	脑阔痛
5	太帅了吧
4	加花生碎超棒
1	猫猫说得对
4	好香uuu
0	怎么还不忘
0	只会的眼神
1	三连拿下
4	梦中情河
5	恐怖如斯
4	看着好凶
0	大佬原来是你
5	好上头
3	这里挺繁华的
0	格丽乔
3	阴阳两界通话
4	进锅暖和暖和
3	还有拔分叉
3	时长太感人了
5	真不愧是
3	陈假骅开心点
0	毛子呢
0	头部有点帅
4	没差啦
3	宝贝计划
5	双眼皮
3	靠我名字
3	抛光砖
0	烫碗神秘仪式
4	这是熟的吗
1	电焊少女
4	tolittlecooljustcool
0	大哥对不起我
3	不剪辑版
4	大型赌博现场
2	可以注册呢
1	信息量过大
3	李光洙
3	谢谢你大肥肠
2	画饼大师
4	十三香啊
4	侄女好好看
1	死42
4	这轮胎保熟吗
3	心理暗示先
1	顶配阵容
4	蛋花汤
3	突然没底气
2	红魔上50啊
0	山杉惠子
3	梅开2度是吗
4	红色的尖叫呢
4	很难不吱呲
1	蓝千子
1	lionEMP
4	拌面没那么粗
1	德丽莎
1	确实没玩过
0	我自愧不如
3	拉宏宝贝
3	空耳假
4	被绿了
0	尾巴而已
3	大墙思密达
3	天然的
1	必须五星
3	黄土高坡
1	营销号是吧
1	之剑立
4	李姐理解
4	好吃喔
3	嘟噜噜噜
3	管他干嘛
1	前面笑死我了
3	厕所区up
0	伊蕾娜草
5	主动权
4	可乐15退订
0	若陀好涩
2	1很像魅族
1	真尼玛好看
3	这个大喷头
4	空气中氧化了
1	米茉香泪目
0	百合好合
1	徐州锁链女
4	呜呜呜看到了
4	1185
1	哈哈在现场
3	没庸快
4	蜜蜜干
4	飞进来
0	好流畅呀
3	好像是疯丫头
3	小奶狗
4	獐子岛现捞
2	865牛批
1	图书馆好
1	是鸭鸭
1	南山的部长
4	鸡飞蛋打创意
5	自行火炮
5	坐火车
3	低情商炒冷饭
2	lock
1	我真吐了
1	吕黛已经赢了
2	一曲肝肠断
4	敲敲开的远
1	西西弗斯这是
3	谢谢烤姐
2	ipadpro12
5	正方形
1	您不用打了
0	懂了是基拉
4	养胖了脸圆了
2	三连给你加油
4	bgm啊啊啊
3	给熊一板砖
1	商店老板娘
4	妞子吃
1	不要放原视频
1	认证礼包
3	张极张泽禹
3	是乞拉朋齐
0	麻鸭镭射眼
4	牢记发家史
1	7723
1	他值得这么欧
1	761级
1	Queen诶
3	裂了裂了
4	好运贴贴
4	变成猪了
2	小米的确好看
3	钓鱼老狂喜
3	君名字
1	笑擦口
5	不服输
2	带鱼屏
1	空降1954
4	长胖料理
1	九霄有戏了
3	我是第一次
1	有外猩人
0	英雄史观
1	高泪目
5	名场面来了
2	pcb
1	散人你吗
3	标题杀狗
1	一决雌雄
4	还得我教他
1	天啦爷
0	字幕弄错了
3	ZTUL
3	有男人羡慕
3	加点油
3	猫猫在右下角
1	ios下架了
1	与伯克
1	卧槽p5
0	这个一定有
1	蒸的一个好人
4	鲟鱼龙筋啊
3	太偏了这地步
0	哈梅哈梅哈
5	china
4	那就凑合着看
1	买断手脚
4	朝老开
3	向下兼容
0	想看你打游戏
5	黑寡妇
1	阴兵是
3	这熟悉的口音
0	裙摆nb
0	提前透支
4	Eureka7
3	庸你整个云台
1	我不是正经人
4	我要加糖
4	双下巴墩
3	把连牙蓝上
3	何美男放心飞
5	扮演者
3	M1917
3	干净人
1	竟如此相像
2	怪不得涨价
1	可我不会诶
4	好帅哦波
4	寒江孤吟
3	这算不算开盒
4	up露脸了
2	星老懒
3	这个我还记得
4	密密穿搭好靓
0	牛逼克拉斯
1	啊啊啊星游记
4	我以为是黄鳝
4	碳便宜
1	六十连
4	押韵可以的
3	各式摩托
3	抖音设计师
0	肝帝nb
1	直接爆炸兔
4	2521
4	刷太多
3	你好温斯顿
3	片错币无
3	跑啊孩子们
1	字幕哈哈哈
2	偷拍哈哈哈
2	同款五指手
1	月圆之夜
4	为啥要用碳炉
0	不read
0	我猜的对
4	不烫嘴么
4	目前算是一队
3	调过的
3	还有浴缸好绝
0	这个厉害啊
1	马上就上了
4	摇匀爆好喝
5	够了够了
2	夹带私活
3	快得多
2	胡行钟
0	焦人疾风传
0	bih
4	螺的鼻涕熟了
3	哥你好牛
4	油漆味
0	冯没死
3	鹦鹉学舌
5	每天晚上
1	谢谢你米人
1	乔是好人
1	加关注
1	世纪之鳖
2	真是不要脸
3	莓啥用科技
1	3约德尔不行
1	前三手
4	这是做焖子吗
3	广西叫辣椒盐
4	空间感太强了
5	感觉得到
2	16好像
1	那么老啊
4	文哥牛蛙
3	非常哇塞
5	好好可爱
1	抽个奖奖
0	欧布入
3	BGMTreachery
1	我号丢了
2	编辑器
4	忘放葱啦
4	万物皆可塔可
4	开始皱眉头
4	麻辣拌是甜的
0	帝骑奥特曼
0	呆鹅是吧
4	一个币翻车
3	支混凝土面的
1	词穷匕见
1	xingyouji
4	居然这么吃
4	这不冻
0	邓稼先
4	看到了航航
4	相煎何太急啊
2	有些割手
3	78G
1	焯凭什么
4	能不能不表演
4	亿点丑
4	李连杰
0	marvels
4	百香嘛
3	以前老这么干
3	张加帅
0	填词大佬
3	要命啊啊啊啊
4	老板进货
3	商业机密
3	僚机熊
3	焦恩俊我愿意
4	北寄贝
1	re没救下来
1	幻世幽默
3	线美人
5	一小部分
5	战术后仰
3	懂王上线
0	看到反浩克了
3	蚊子啊
1	牙齿痛啊
0	1137
5	确实哈哈
3	化妆邪术
4	中一毛
0	fnfhh
0	要塞火力
3	构造柱
1	太魂了
2	fsr80
1	二次元不是
4	甜一定好吃
1	军事法庭
4	清淡的小海鲜
4	lilnasx
4	用来打牌
1	空降1033
4	youtobe
1	832
1	完美嘿
5	五子棋
5	摄像头
4	冰罢了
0	越来越炫
3	土木笑死
2	木马病毒
4	点西辣蛋
4	我猜虾
4	哦莫8000
3	缺少灵魂
0	呃电脑机箱
2	浩克这我熟
1	是老匹的
1	日常造反
4	DHA
3	特别节目
4	好有缘呐
1	Spasmodicdoge
1	妈妈真快
4	事业单位上岸
4	盲猜鲜甜爽脆
1	蓝天啊
2	感受立马剁手
1	没三连
2	大猹子什么鬼
4	乐气疼疼
1	这主角真的是
4	金包银很好次
1	春晚你礼貌吗
4	西方树根
4	真的好吃
1	我去弹幕呢
4	还缺孩子吗
4	好为人师
2	华为牛逼
3	长沙店员
3	网一断
4	99一个半
1	是史丹
3	咸滋滋
3	另半桌
3	施法中
4	羞于见人
5	没吃够
5	声音好好听
4	不是站着吃吗
1	魏泽禹
3	看起来不错啊
3	不疼吗
4	奥里给
0	荆轲献计算阵
3	这水鱼
4	没人吃那玩意
5	pang
3	自由的舞蹈
1	那个人好有钱
1	核心论据
0	这业绩
4	发财了家人们
1	喝怎么不喝
2	华为喵喵喵
2	小米真顺眼啊
0	圆谷新儿子
0	黑白无常双煞
2	10s也锁
4	卤肉蒸饭
4	给我复婚
1	散老师扎扎
1	境地联盟
5	唐人街
1	阿拉德
4	香爆了
1	六花好耶
1	完全版
0	挤墩大师
3	bgm针不戳
1	比较强
2	一统天下
1	女主替
1	三约德尔
0	妈三体
5	流眼泪
1	错误答暗
1	我绿码
3	归老后
2	国产软件
0	L77
5	以三连
1	新人报道
4	这是泥水吗
5	好糊啊
0	我醒了
3	千里注灵魂
2	r9000p
1	沦落人
3	美颜套装
4	削掉削掉
1	硬核务实
3	这就行
4	藕丁我的爱
0	爱啦爱啦
4	蛇草水逝逝
3	就这个了
1	unofficial
3	鱼小味挠挠的
3	南宁人报道
4	还是没洗干净
1	结束了
1	差点挂了
0	北海呀
4	存活啊
5	一千块
1	双标的美羊羊
4	肘子肘咯
5	兽人永不为奴
2	华为荣耀有
3	这是操场
5	hahahahaha
1	33W人
4	跑步买早餐
1	sos191519
3	很懂很中肯
5	808
3	navi
4	螺蛳粉天花板
4	老NTR了
2	苏哈联名
3	我去柚子
3	最草的彩蛋
4	英日夹杂哈哈
1	桥洞里盖小被
0	泡胀了
4	传奇大锅台啊
4	二伯快乐油
4	我秃了
4	山猪无疑
3	蚂蟥啃脚
3	卧槽挤黑头
1	吸屁滴滴
2	暂停就可以了
0	云程永远的神
1	荣耀典藏
4	阿萨姆奶茶
4	肠差评
1	雾草我好前
1	还有盒子酸奶
4	健硕的牛蛙
4	成阿胶了
1	你聪慧过人
0	fnf
4	婆婆可爱的很
1	公牛吧
5	姐姐给个姬会
4	盲猜新疆菜
1	草音游人狂喜
4	四级加油
4	一盆子的灵魂
2	X70PRO
0	横刀立马
4	指一为
1	好友满了
4	开花六老师
2	coooool
3	焯真帅啊
1	记住这个声音
5	谦儿哥
5	后半段
0	乾纱寿叶
2	能拍海上
1	钟离这个我熟
4	怪谁怪我咯
2	输电线
3	伍佰在
1	确实塞死了
5	很蓝的辣
1	那得拉扯一下
1	审判者
0	串串真的香
1	哥三连安排了
1	实质性
4	出现了海插头
4	有钱花有钱花
4	无数个冰墩墩
4	我先吃饼
0	想拥你在怀
4	这很值了
5	凭什么
0	左边好可爱
4	吽肉好吃不
4	将军帽
3	吃光它们
3	小米之家笑死
1	太细了真的
2	选嘉然
0	韭泽靖
4	吐水身亡
1	还押韵就离谱
3	2122
1	真的出现了
4	莆田人
3	郭杰邓
5	柠檬精
2	鼓点比较小
5	刚回来
3	快开来成都吧
1	龙之谷也没有
4	外卖多一块么
5	qwq
4	纳垢螃蟹
4	在天堂见
4	就不是东北菜
1	快手代言手游
0	等他火了
1	寄汤来咯
4	难道要贴纯白
4	确实好麻烦
4	福泪目
3	差点以为
4	馋死了
4	成本120
3	家居指房子
4	哇吃了
5	丘丘人
3	Gatx105
3	周边环境
1	盲猜大招斩杀
3	效果OK
1	音效吓我一跳
1	就硬钓
3	全干过
1	猩的游戏
0	做大点
4	早啊渣男
0	还没买过
1	笑的我肚子疼
4	huno
4	炸的油条一样
0	真不愧是你
4	庸子取关了
1	RadSUS
5	没看过
5	吉娃娃
2	换炮吧
3	儿童剧
4	人性CT机
4	3个禽类
1	ra3
3	好看太好看了
4	熬胶水
1	你最近很懒惰
1	到底是谁
5	1000000
2	竟然没点烟
2	气出工伤
2	Hanser
1	这就是命运啊
3	咕呱咕呱咕呱
4	感冒冲剂
3	真的太好了吧
4	真够浮夸的
3	快走听听我的
1	我从来不正经
3	不是说减肥吗
2	寒颤吗
1	攻打白宫
4	云南6块一斤
1	是挨忘拿
4	巨tm好吃
5	公摊面积
4	好费功夫啊
5	第一条
4	拆台之王师傅
1	败者退场
3	网红脸出戏了
0	皮套演员好帅
1	带嘤好耶
1	护摩讲究
1	三百七十刮
4	口渴可乐
0	我支持佐千配
5	我酸了
1	申遗吧西巴
4	348寺
1	毒气恁帅呢
1	无限火力即答
3	好解压
3	请关注高达呀
4	这瓜子是啥
1	自动开门我去
3	摆烂者
4	工具人失业
1	浩克奎
1	我超乃淇琳
4	内幕内幕
0	博士我rnm
3	苏州园林
1	厕所惊魂
4	合格的吃播
4	这是柿子
3	整点好吃的
1	好啊啊啊啊啊
4	两块一块啊
3	大学语文
0	这个也好可
4	底不熟
3	Pass
1	资源拉满
3	Exia
3	左边赢了
4	下期素材有了
0	三连烧
3	有点好看耶
5	扎心了
3	小米之仓
3	妹妹住哪
1	骂人是吧
1	我去绿头发
3	直接子弹时间
4	辅助线错误
1	跑跑卡裆车
1	FearstoFathom
1	CHHHHHHH
1	没有配音了
4	是广东人
0	核聚变玫瑰
4	矮冬瓜
1	男主才
3	输了萝卜
5	好家伙
4	通你妹
3	好可怕啊啊
3	真敢来免疫了
3	没落魄
1	别让他歪
3	好解压呀
5	不自量力
4	四季香排面
4	甘肃人1
1	小猛汉找妈妈
2	换显卡
0	JOJO幻听
0	变异失败
3	玻璃制品
1	草我生日
1	没凉没凉
5	特地去
5	三十秒
0	摆手开脚
1	真实耶
5	关二爷
3	凶不够还原
1	大秦娲太后
1	啊猫猫
1	釜山行不通
4	喜抖音
4	地瓜烧来上
3	谢谢你口水侠
1	泰坦已就绪
1	爹好帅
4	非常李姐
4	封面来了
1	弃明投暗
1	可是他有枪啊
5	先天性
2	18pro
0	学建筑的吧
1	老匹woc
1	刺儿浪
4	9yyds
2	vulkan
4	玛莎拉粉
